,ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
8452,47355689,GitHub,jackrabbitsgroup/angular-infinitescroll,572,Bower,bower.json,,manifest,,angular-animate,~1.2.2,runtime,2228.0
8453,47355686,GitHub,jackrabbitsgroup/angular-infinitescroll,572,Bower,bower.json,,manifest,,angular,~1.2.2,runtime,2169.0
8454,50230350,GitHub,mattlo/angular-index-manager,573,Bower,bower.json,,manifest,,angular-mocks,1.2.16,runtime,3488.0
8455,50230343,GitHub,mattlo/angular-index-manager,573,Bower,bower.json,,manifest,,angular,1.2.16,runtime,2169.0
8456,50230405,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,karma-spec-reporter,0.0.12,development,163638.0
8457,50230400,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,karma-phantomjs-launcher,~0.1.4,runtime,163588.0
8458,50230395,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,karma-jasmine,~0.1.5,runtime,163505.0
8459,50230389,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,grunt-karma,~0.8.2,runtime,153854.0
8460,50230384,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,grunt-contrib-uglify,~0.2.7,runtime,284988.0
8461,50230377,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,grunt-contrib-jshint,~0.6.3,runtime,284949.0
8462,50230370,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,grunt,~0.4.2,runtime,284257.0
8463,50230362,GitHub,mattlo/angular-index-manager,573,NPM,package.json,,manifest,,karma,~0.12.12,runtime,163379.0
8464,386775,GitHub,eleung/angular-infinite-resource,574,bower,bower.json,,manifest,,angular-resource,>=1.2.17,runtime,3880.0
8465,386769,GitHub,eleung/angular-infinite-resource,574,bower,bower.json,,manifest,,angular,>=1.2.17,runtime,2169.0
8466,47483248,GitHub,iobaixas/angular-inflector,577,Bower,bower.json,,manifest,,angular-mocks,*,development,3488.0
8467,47483247,GitHub,iobaixas/angular-inflector,577,Bower,bower.json,,manifest,,angular,*,development,2169.0
8468,47483287,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-git,^0.2.14,development,285582.0
8469,47483281,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-conventional-changelog,1.1.0,development,153540.0
8470,47483279,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,karma-osx-reporter,*,development,163583.0
8471,47483277,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,karma-firefox-launcher,*,development,163463.0
8472,47483272,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,karma-chrome-launcher,*,development,163402.0
8473,47483270,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,karma-jasmine,*,development,163505.0
8474,47483269,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,karma-cli,*,development,292361.0
8475,47483267,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-karma,~0.8,development,153854.0
8476,47483264,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-bower-task,*,development,284558.0
8477,47483262,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-bower,*,development,284529.0
8478,47483260,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-contrib-uglify,*,development,284988.0
8479,47483255,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-contrib-jshint,*,development,284949.0
8480,47483253,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-contrib-concat,*,development,284920.0
8481,47483251,GitHub,iobaixas/angular-inflector,577,NPM,package.json,,manifest,,grunt-cli,>= 0.1.7,development,284733.0
8482,114160883,GitHub,samu/angular-table,578,bower,bower.json,,manifest,,underscore,~1.6.0,development,25298.0
8483,114160466,GitHub,samu/angular-table,578,bower,bower.json,,manifest,,angular-mocks,1.2.11,development,3488.0
8484,114160070,GitHub,samu/angular-table,578,bower,bower.json,,manifest,,angular,1.2.11,development,2169.0
8485,114159692,GitHub,samu/angular-table,578,bower,bower.json,,manifest,,angular,~1.2.9,runtime,2169.0
8486,114167051,GitHub,samu/angular-table,578,npm,package.json,,manifest,,underscore,~1.6.0,development,326602.0
8487,114166450,GitHub,samu/angular-table,578,npm,package.json,,manifest,,angular-mocks,~1.2.9,development,127901.0
8488,114166322,GitHub,samu/angular-table,578,npm,package.json,,manifest,,karma-phantomjs-launcher,~0.1.0,development,163588.0
8489,114165803,GitHub,samu/angular-table,578,npm,package.json,,manifest,,karma-ng-html2js-preprocessor,^0.1.0,development,163561.0
8490,114165321,GitHub,samu/angular-table,578,npm,package.json,,manifest,,karma-jasmine,^0.1.5,development,163505.0
8491,114164819,GitHub,samu/angular-table,578,npm,package.json,,manifest,,karma-coffee-preprocessor,^0.2.1,development,163406.0
8492,114164277,GitHub,samu/angular-table,578,npm,package.json,,manifest,,karma,1.3.0,development,163379.0
8493,114163714,GitHub,samu/angular-table,578,npm,package.json,,manifest,,grunt-contrib-uglify,~0.3.3,development,284988.0
8494,114163157,GitHub,samu/angular-table,578,npm,package.json,,manifest,,grunt-contrib-coffee,~0.10.1,development,284913.0
8495,114162915,GitHub,samu/angular-table,578,npm,package.json,,manifest,,grunt-cli,~0.1.8,development,284733.0
8496,114162402,GitHub,samu/angular-table,578,npm,package.json,,manifest,,grunt-banner,~0.2.1,development,284457.0
8497,114161866,GitHub,samu/angular-table,578,npm,package.json,,manifest,,grunt,~0.4.1,development,284257.0
8498,114161665,GitHub,samu/angular-table,578,npm,package.json,,manifest,,bower,~1.3.3,development,1531945.0
8499,114161170,GitHub,samu/angular-table,578,npm,package.json,,manifest,,angular,~1.2.9,runtime,127732.0
8500,21899800,GitHub,nicbell/attach.js,582,NPM,package.json,,manifest,,grunt-contrib-clean,~0.5.0,development,284912.0
8501,21899799,GitHub,nicbell/attach.js,582,NPM,package.json,,manifest,,grunt-contrib-uglify,~0.4.0,development,284988.0
8502,21899798,GitHub,nicbell/attach.js,582,NPM,package.json,,manifest,,grunt-contrib-jshint,~0.8.0,development,284949.0
8503,21899797,GitHub,nicbell/attach.js,582,NPM,package.json,,manifest,,grunt,~0.4.2,development,284257.0
8504,211952457,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-subset,0.1.1,runtime,772830.0
8505,211952243,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-posix-bracket,0.1.1,runtime,915045.0
8506,211951837,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-equal-shallow,0.1.3,runtime,606040.0
8507,211952435,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-stream,1.1.0,runtime,160635.0
8508,211951222,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,https-proxy-agent,1.0.0,runtime,158119.0
8509,211951062,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hoek,2.16.3,runtime,289076.0
8510,211951084,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,homedir-polyfill,1.0.1,runtime,1751632.0
8511,211951046,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hmac-drbg,1.0.1,runtime,2163193.0
8512,211952336,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-property,1.0.2,runtime,160615.0
8513,211952187,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-path-inside,1.0.0,runtime,160598.0
8514,211952126,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-path-cwd,1.0.0,runtime,160595.0
8515,211951985,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-glob,2.0.1,runtime,160538.0
8516,211951347,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,indent-string,2.1.0,runtime,159741.0
8517,211951248,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,iconv-lite,0.4.19,runtime,159187.0
8518,211950519,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,glogg,1.0.0,runtime,152592.0
8519,211952481,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-text-path,1.0.1,runtime,605359.0
8520,211952303,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-promise,2.1.0,runtime,160613.0
8521,211951952,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-fullwidth-code-point,2.0.0,runtime,897326.0
8522,211950897,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,has-cors,1.1.0,runtime,156512.0
8523,211950396,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,global-modules,0.2.3,runtime,699871.0
8524,211951500,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,inquirer,3.3.0,runtime,159991.0
8525,211949880,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,generate-object-property,1.2.0,runtime,282441.0
8526,211949800,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,functional-red-black-tree,1.0.1,runtime,149466.0
8527,211949688,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,fs-exists-sync,0.1.0,runtime,1352901.0
8528,211949334,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,find-index,0.1.1,runtime,147693.0
8529,211949204,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,filename-regex,2.0.1,runtime,147558.0
8530,211950949,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,has-gulplog,0.1.0,runtime,974228.0
8531,211949430,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,first-chunk-stream,1.0.0,runtime,147841.0
8532,211952378,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-relative,0.2.1,runtime,290611.0
8533,211950978,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hash.js,1.1.3,runtime,156563.0
8534,211950636,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,gulp-rename,1.2.2,runtime,288241.0
8535,211950100,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,git-remote-origin-url,2.0.0,runtime,152015.0
8536,211949151,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,fast-levenshtein,2.0.6,runtime,146963.0
8537,211949021,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,execa,0.7.0,runtime,1110890.0
8538,211951471,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,inline-source-map,0.6.2,runtime,159939.0
8539,211951153,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,http-proxy,1.16.2,runtime,158020.0
8540,211950593,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,gulp-header,1.8.9,runtime,155056.0
8541,211949472,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,flagged-respawn,0.3.2,runtime,281415.0
8542,211948995,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,eventemitter3,1.2.0,runtime,145668.0
8543,211951807,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-dotfile,1.0.3,runtime,160518.0
8544,211951031,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hawk,3.1.3,runtime,288772.0
8545,211948844,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,engine.io,1.8.3,runtime,279484.0
8546,211951446,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,ini,1.3.4,runtime,159874.0
8547,211950970,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hash-base,2.0.2,runtime,1329161.0
8548,211950309,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,glob-stream,3.1.18,runtime,283842.0
8549,211948949,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,esquery,1.0.0,runtime,145470.0
8550,211948932,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,espree,3.5.1,runtime,279863.0
8551,211948926,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,eslint-scope,3.7.1,runtime,2186429.0
8552,211951866,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-extendable,0.1.1,runtime,848310.0
8553,211951202,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,https-browserify,1.0.0,runtime,158113.0
8554,211951135,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,http-errors,1.6.2,runtime,157984.0
8555,211950786,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,har-validator,2.0.6,runtime,432647.0
8556,211949965,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,get-stdin,4.0.1,runtime,151618.0
8557,211949719,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,function-bind,1.1.1,runtime,282166.0
8558,211949652,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,fresh,0.5.0,runtime,149093.0
8559,211949010,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,evp_bytestokey,1.0.3,runtime,993904.0
8560,211948960,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,esrecurse,4.2.0,runtime,279881.0
8561,211952278,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-primitive,2.0.0,runtime,290610.0
8562,211949357,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,find-up,1.1.2,runtime,951019.0
8563,211949090,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,external-editor,2.0.5,runtime,1551960.0
8564,211949081,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,extend,3.0.1,runtime,280577.0
8565,211949044,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,expand-brackets,0.1.5,runtime,433544.0
8566,211951718,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-binary-path,1.0.1,runtime,160492.0
8567,211951319,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,imurmurhash,0.1.4,runtime,159614.0
8568,211948750,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,dom-serialize,2.2.1,runtime,142572.0
8569,211948695,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,detect-file,0.1.0,runtime,1567370.0
8570,211948775,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,dot-prop,3.0.0,runtime,142755.0
8571,211948718,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,di,0.0.1,runtime,141563.0
8572,211951915,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-finite,1.0.2,runtime,160527.0
8573,211948891,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,escape-html,1.0.3,runtime,279814.0
8574,211948569,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,deep-is,0.1.3,runtime,140981.0
8575,211951666,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-absolute,0.2.6,runtime,290592.0
8576,211948898,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,escape-string-regexp,1.0.5,runtime,145338.0
8577,211948852,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,engine.io-client,1.8.3,runtime,279485.0
8578,211948333,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,date-fns,2.0.0-alpha.7,runtime,277143.0
8579,211952217,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-plain-object,2.0.4,runtime,290609.0
8580,211951892,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-extglob,1.0.0,runtime,700120.0
8581,211951104,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,hosted-git-info,2.5.0,runtime,157616.0
8582,211948862,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,engine.io-parser,1.3.2,runtime,279490.0
8583,211948833,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,end-of-stream,0.1.5,runtime,144846.0
8584,211948581,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,defaults,1.0.3,runtime,141058.0
8585,211951692,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-arrayish,0.2.1,runtime,943218.0
8586,211951393,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,inflight,1.0.6,runtime,159823.0
8587,211951115,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,htmlescape,1.1.1,runtime,289380.0
8588,211950695,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,gulp-util,3.0.8,runtime,288327.0
8589,211949853,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,generate-function,2.0.0,runtime,150063.0
8590,211949545,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,for-own,0.1.5,runtime,281732.0
8591,211948298,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,dashdash,1.14.1,runtime,277053.0
8592,211948882,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,error-ex,1.3.1,runtime,943366.0
8593,211948097,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,crypto-browserify,3.11.1,runtime,139174.0
8594,211950565,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,gulp,3.9.1,runtime,287937.0
8595,211949909,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,get-caller-file,1.0.2,runtime,1136611.0
8596,211948872,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,ent,2.2.0,runtime,144918.0
8597,211948680,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,destroy,1.0.4,runtime,141406.0
8598,211948663,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,des.js,1.0.0,runtime,969777.0
8599,211948561,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,decamelize,1.2.0,runtime,140902.0
8600,211946864,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browserify-rsa,4.0.1,runtime,133148.0
8601,211946833,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browserify-des,1.0.0,runtime,993965.0
8602,211946780,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browser-resolve,1.11.2,runtime,133027.0
8603,211946765,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browser-pack,6.0.2,runtime,133017.0
8604,211946753,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,brorand,1.1.0,runtime,132957.0
8605,211952059,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-number,2.1.0,runtime,160586.0
8606,211951628,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,ipaddr.js,1.4.0,runtime,160365.0
8607,211950142,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,git-semver-tags,1.2.1,runtime,856366.0
8608,211949935,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,get-pkg-repo,1.4.0,runtime,683388.0
8609,211949125,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,fancy-log,1.3.0,runtime,970627.0
8610,211948492,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,debug,3.0.1,runtime,140871.0
8611,211947972,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,create-hash,1.1.3,runtime,138993.0
8612,211947611,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,conventional-changelog-ember,0.2.7,runtime,1132603.0
8613,211948806,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,ee-first,1.1.1,runtime,143773.0
8614,211947811,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,coveralls,2.11.16,runtime,138825.0
8615,211947798,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,core-util-is,1.0.2,runtime,138547.0
8616,211947786,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,core-js,2.5.1,runtime,276165.0
8617,211947056,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,camelcase-keys,2.1.0,runtime,134057.0
8618,211946680,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,bn.js,4.11.8,runtime,132078.0
8619,211948272,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,dargs,4.1.0,runtime,140386.0
8620,211946723,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,brace-expansion,1.1.8,runtime,132520.0
8621,211946712,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,br-validations,0.3.1,runtime,132516.0
8622,211946689,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,body-parser,1.18.2,runtime,132115.0
8623,211946664,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,bluebird,3.5.0,runtime,132000.0
8624,211946635,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,blob,0.0.4,runtime,272477.0
8625,211946604,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,binary-extensions,1.10.0,runtime,131398.0
8626,211946617,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,bl,0.9.5,runtime,131707.0
8627,211946538,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,base64id,1.0.0,runtime,271394.0
8628,211946502,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,base64-arraybuffer,0.1.5,runtime,271381.0
8629,211946489,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,balanced-match,1.0.0,runtime,130520.0
8630,211947550,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,content-type,1.0.4,runtime,138264.0
8631,211946962,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,bytes,3.0.0,runtime,273324.0
8632,211946945,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,builtin-status-codes,3.0.0,runtime,874840.0
8633,211946852,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browserify-istanbul,2.0.0,runtime,133121.0
8634,211946824,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browserify-cipher,1.0.0,runtime,993991.0
8635,211946736,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,braces,1.8.5,runtime,132522.0
8636,211952089,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-obj,1.0.1,runtime,887131.0
8637,211950929,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,has-flag,2.0.0,runtime,882338.0
8638,211950443,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,globals,9.18.0,runtime,152575.0
8639,211946930,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,builtin-modules,1.1.1,runtime,778930.0
8640,211946918,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,buffer-xor,1.0.3,runtime,795811.0
8641,211946905,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,buffer,5.0.7,runtime,133354.0
8642,211946227,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,array-slice,1.0.0,runtime,267558.0
8643,211948794,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,ecc-jsbn,0.1.1,runtime,143629.0
8644,211948725,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,diffie-hellman,5.0.2,runtime,141677.0
8645,211948824,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,encodeurl,1.0.1,runtime,1529899.0
8646,211948763,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,domain-browser,1.1.7,runtime,142598.0
8647,211948620,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,delayed-stream,1.0.0,runtime,277424.0
8648,211946370,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,astw,2.2.0,runtime,129339.0
8649,211946278,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,array-unique,0.2.1,runtime,128969.0
8650,211946700,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,boom,2.10.1,runtime,272677.0
8651,211946650,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,blocking-proxy,0.0.5,runtime,1771380.0
8652,211946788,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,browserify,14.4.0,runtime,133067.0
8653,211946577,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,beeper,1.1.1,runtime,131026.0
8654,211946467,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,backo2,1.0.2,runtime,130420.0
8655,211946458,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,babel-code-frame,6.26.0,runtime,1063087.0
8656,211946385,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,async,1.5.2,runtime,268616.0
8657,211946329,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,asn1.js,4.9.1,runtime,129135.0
8658,211946293,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,arraybuffer.slice,0.0.6,runtime,267599.0
8659,211952152,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,is-path-in-cwd,1.0.0,runtime,160597.0
8660,211950837,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,has-ansi,2.0.0,runtime,156506.0
8661,211948706,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,detective,4.5.0,runtime,141435.0
8662,211948637,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,deprecated,0.0.1,runtime,277510.0
8663,211947661,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,conventional-changelog-jscs,0.1.0,runtime,1132646.0
8664,211947649,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,conventional-changelog-jquery,0.1.0,runtime,1132405.0
8665,211945951,GitHub,assisrafael/angular-input-masks,583,npm,package-lock.json,,lockfile,,anymatch,1.3.2,runtime,128241.0
